"CpG","sample_id","Beta_value","sample_type","group","chr","pos","UCSC_RefGene_Name","UCSC_RefGene_Group","Position","Gene_Region","Label.x","Label.y"
"cg14652638","TCGA-SU-A7E7-01",0.4141,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6342-11",0.3687,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-8265-01",0.57385,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5737-01",0.7629,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6338-01",0.709,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A7AV-01",0.49,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7218-01",0.6168,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8SC-01",0.5442,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-XK-AAJR-01",0.5138,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-2A-AAYF-01",0.7047,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A8X3-01",0.5504,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A6DY-01",0.5803,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-M7-A71Z-01",0.7794,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7123-11",0.1525,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6363-11",0.4768,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A8I8-01",0.6105,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KC-A4BV-01",0.521,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6332-11",0.0258,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5750-01",0.6408,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9ND-01",0.6923,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A65B-01",0.3932,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-QU-A6IO-01",0.5894,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5503-01",0.1211,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9LU-01",0.2941,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-8469-01",0.7444,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-XJ-A83H-01",0.4464,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7315-01",0.5829,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A8QY-01",0.4833,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8SP-01",0.7359,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5791-01",0.6178,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9OY-01",0.509,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KC-A4BO-01",0.0358,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-A76X-01",0.7363,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8SO-01",0.5691,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A8IF-01",0.8735,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A7NK-01",0.1528,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9L4-01",0.336,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5522-01",0.3921,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7747-01",0.2037,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7125-11",0.4387,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9M4-01",0.5163,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A65D-01",0.9126,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-A4ZV-01",0.6066,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-A9S0-01",0.4042,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5506-01",0.2965,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A7AP-01",0.7698,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VP-A87D-01",0.2622,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-TP-A8TT-01",0.4794,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A8II-01",0.8185,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9Z9-01",0.558,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9LS-01",0.4732,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7232-01",0.5559,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A8FO-01",0.3228,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J9-A52B-01",0.5888,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5767-01",0.728,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J4-AATV-01",0.4005,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7081-01",0.4833,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5743-01",0.036,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9OH-01",0.478,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5752-01",0.6569,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VP-A87H-01",0.4612,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-7521-01",0.5827,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8HO-01",0.4573,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A9WK-01",0.4543,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J4-A83M-01",0.5896,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VP-A878-01",0.3672,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5766-11",0.123,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7736-01",0.5245,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6385-01",0.4505,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VN-A88N-01",0.3934,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7745-01",0.4491,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7078-01",0.6364,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-FC-A5OB-01",0.6883,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6379-01",0.4753,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-QU-A6IP-01",0.4931,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J4-AATZ-01",0.6125,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9O9-01",0.4558,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9OL-01",0.6201,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-7210-01",0.5028,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A8I7-01",0.2633,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7791-01",0.4808,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5762-01",0.4868,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5527-01",0.4811,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A8IC-01",0.3093,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6356-01",0.4817,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J9-A52D-01",0.918,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7788-01",0.6091,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9LB-01",0.5424,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J9-A8CN-01",0.7723,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9L1-01",0.6973,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6333-01",0.5218,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VP-A875-01",0.8917,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-8468-01",0.6027,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5495-01",0.4212,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-H9-A6BX-01",0.2956,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A59Y-01",0.6986,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A8WN-01",0.3688,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KK-A7B1-01",0.4596,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6362-11",0.5803,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6364-11",0.4129,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-A631-01",0.8232,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8SA-01",0.7074,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-8262-01",0.6263,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-CH-5765-11",0.3344,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KC-A7FD-01",0.693,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HI-7170-01",0.5172,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J4-A67L-01",0.5654,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A9O7-01",0.3662,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-A6AS-01",0.4843,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7784-01",0.7043,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7331-11",0.465,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-KC-A7F3-01",0.5529,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6494-11",0.2431,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-HC-8256-01",0.6067,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-J4-A83I-01",0.6236,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6373-01",0.5854,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7794-11",0.0948,"Solid Tissue Normal","Normal","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-G9-6371-01",0.6155,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-XQ-A8TA-01",0.7814,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-5498-01",0.2901,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-7328-01",0.4639,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A46D-01",0.2639,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-ZG-A9L9-01",0.3916,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8SI-01",0.4859,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-M7-A724-01",0.884,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-VN-A88K-01",0.6355,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-EJ-A8FP-01",0.149,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-V1-A8MK-01",0.3247,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
"cg14652638","TCGA-YL-A8HJ-01",0.3814,"Primary Tumor","Tumor","chr6",2842215,"SERPINB1","TSS200","chr6:2842215","Promoter","CpG-14 (chr6:2842215)","CpG-10 (chr6:2842215)"
